person_name_norm,category,film_count,avg_rating
lee montgomery,actor,7,5.871428571428571
sal lopez,actor,7,5.871428571428571
eddie cibrian,actor,7,5.871428571428571
ellar coltrane,actor,7,5.871428571428571
peter billingsley,actor,7,5.8714285714285719
wojciech zielinski,actor,7,5.8714285714285719
adrian bouchet,actor,7,5.8714285714285719
francis capra,actor,7,5.8714285714285719
art lafleur,actor,14,5.8714285714285719
theo james,actor,18,5.8722222222222227
julian richings,actor,22,5.872727272727273
jackie gleason,actor,15,5.873333333333334
burt young,actor,34,5.8735294117647054
richard portnow,actor,19,5.8736842105263154
frederick weller,actor,8,5.8749999999999991
tom felton,actor,16,5.8749999999999991
lamorne morris,actor,8,5.875
ed mcmahon,actor,4,5.875
sebastian håkansson,actor,4,5.875
takeo nakahara,actor,4,5.875
grégoire bonnet,actor,4,5.875
maurice marsac,actor,4,5.875
ian michael giatti,actor,4,5.875
shan qiao,actor,4,5.875
ehsan amani,actor,4,5.875
james cossins,actor,8,5.875
chikkanna,actor,12,5.875
andy stahl,actor,4,5.875
mads wittermans,actor,4,5.875
regan burns,actor,4,5.875
robert bathurst,actor,4,5.875
kit young,actor,4,5.875
haruhiko katô,actor,4,5.875
drew waters,actor,4,5.875
harvey atkin,actor,8,5.875
lewis arquette,actor,4,5.875
david ajala,actor,4,5.875
david alford,actor,4,5.875
pradeep kabra,actor,4,5.875
adam jezierski,actor,4,5.875
iliass ojja,actor,4,5.875
jamie dornan,actor,16,5.875
bobby slayton,actor,4,5.875
caleb mclaughlin,actor,4,5.875
farouk al-fishawy,actor,4,5.875
thomas lyons,actor,4,5.875
bo brundin,actor,4,5.875
yibo wang,actor,4,5.875
nikhil dwivedi,actor,4,5.875
austin zajur,actor,4,5.875
andrew leung,actor,4,5.875
salvatore misticone,actor,4,5.875
billy kay,actor,4,5.875
gorka otxoa,actor,4,5.875
ricardo hurtado,actor,4,5.875
peter horton,actor,4,5.875
michael mosley,actor,4,5.875
daniel antivilo,actor,4,5.875
michael rainey jr.,actor,4,5.875
gus mercurio,actor,4,5.875
unax ugalde,actor,8,5.8750000000000009
alexander d'arcy,actor,8,5.8750000000000009
scott foley,actor,4,5.8750000000000009
fran kranz,actor,21,5.8761904761904766
pat healy,actor,22,5.8772727272727279
didier flamand,actor,18,5.8777777777777773
sunil grover,actor,9,5.8777777777777773
roc lafortune,actor,9,5.8777777777777782
noé hernández,actor,9,5.8777777777777791
robert culp,actor,14,5.87857142857143
sylvester stallone,actor,59,5.8796610169491563
jason gedrick,actor,5,5.879999999999999
dimitri leonidas,actor,5,5.879999999999999
daniel lapaine,actor,5,5.88
john gatins,actor,5,5.88
carlos leal,actor,5,5.88
alberto dalbés,actor,5,5.88
david pasquesi,actor,5,5.88
anatoliy beliy,actor,10,5.88
miao xie,actor,5,5.88
ben hall,actor,5,5.88
dan shor,actor,10,5.88
kenny johnston,actor,5,5.88
gattlin griffith,actor,5,5.88
cas anvar,actor,5,5.88
eero ritala,actor,5,5.88
holter graham,actor,5,5.88
massimo ghini,actor,10,5.88
hector elias,actor,5,5.88
devon gearhart,actor,5,5.88
matt doherty,actor,5,5.88
tom wu,actor,5,5.88
richard ashton,actor,5,5.88
niels-bruno schmidt,actor,5,5.88
adam fogerty,actor,5,5.88
rasmus botoft,actor,5,5.88
steve schirripa,actor,5,5.88
chad everett,actor,5,5.88
sergio di zio,actor,5,5.8800000000000008
john mccurry,actor,5,5.8800000000000008
nigel o'neill,actor,5,5.8800000000000008
kunal vijaykar,actor,5,5.8800000000000008
brian pettifer,actor,5,5.8800000000000008
shyam gopal,actor,5,5.8800000000000008
john savage,actor,31,5.8806451612903219
edwin hodge,actor,11,5.8818181818181809
nicolas coster,actor,11,5.8818181818181818
mithun chakraborty,actor,28,5.8821428571428571
richard belzer,actor,6,5.8833333333333329
michael dorman,actor,6,5.8833333333333329
malcolm goodwin,actor,6,5.8833333333333329
sean blakemore,actor,6,5.8833333333333337
nirut sirichanya,actor,6,5.8833333333333337
talu wang,actor,6,5.8833333333333337
michael mcgrady,actor,6,5.8833333333333337
sergey lavygin,actor,6,5.8833333333333337
juan carlos hernández,actor,6,5.8833333333333337
ronald guttman,actor,6,5.8833333333333337
danny pino,actor,6,5.8833333333333337
phillip pine,actor,6,5.8833333333333337
robert trebor,actor,6,5.8833333333333337
david gallagher,actor,6,5.8833333333333337
alireza ostadi,actor,6,5.8833333333333337
jay mohr,actor,25,5.884
didier bourdon,actor,19,5.8842105263157887
don stroud,actor,19,5.88421052631579
miguel sandoval,actor,13,5.8846153846153841
john huston,actor,14,5.8857142857142843
theo barklem-biggs,actor,7,5.8857142857142852
lasse åberg,actor,7,5.8857142857142852
richard elfyn,actor,7,5.8857142857142852
salim ghouse,actor,7,5.8857142857142852
luc feit,actor,7,5.8857142857142861
mekhi phifer,actor,22,5.8863636363636358
adrian grenier,actor,15,5.8866666666666667
james le gros,actor,30,5.8866666666666667
john davis chandler,actor,8,5.8874999999999993
robin thomas,actor,8,5.8874999999999993
adam brooks,actor,8,5.8875
jim bannon,actor,8,5.8875
jason douglas,actor,8,5.8875
william kircher,actor,8,5.8875
lobo sebastian,actor,8,5.8875
mackenyu,actor,8,5.8875
claes månsson,actor,8,5.8875
antonio fargas,actor,17,5.8882352941176466
andrzej grabowski,actor,18,5.8888888888888875
ron moody,actor,9,5.8888888888888893
richard kiel,actor,9,5.8888888888888893
emilio rivera,actor,9,5.8888888888888893
sab shimono,actor,10,5.89
bernard farcy,actor,10,5.89
jay chandrasekhar,actor,10,5.8900000000000006
clive russell,actor,10,5.8900000000000006
rick yune,actor,10,5.8900000000000006
jason griffith,actor,10,5.8900000000000006
ajay devgn,actor,92,5.890217391304347
martin short,actor,32,5.8906249999999991
john pyper-ferguson,actor,11,5.8909090909090907
christopher heyerdahl,actor,11,5.8909090909090924
gábor reviczky,actor,12,5.8916666666666657
peter michael goetz,actor,12,5.8916666666666666
john kapelos,actor,12,5.8916666666666666
fred willard,actor,25,5.8919999999999995
rana jung bahadur,actor,13,5.8923076923076918
craig robinson,actor,26,5.8923076923076918
ned bellamy,actor,15,5.8933333333333326
anang desai,actor,17,5.894117647058823
josh hartnett,actor,37,5.8945945945945946
bo hopkins,actor,19,5.8947368421052628
raymond j. barry,actor,33,5.8969696969696956
keith david,actor,75,5.8973333333333322
grant harvey,actor,5,5.8999999999999995
joe fleishaker,actor,4,5.8999999999999995
david bickford,actor,3,5.8999999999999995
patrick güldenberg,actor,3,5.8999999999999995
takumi saitô,actor,10,5.8999999999999995
kerem atabeyoglu,actor,4,5.8999999999999995
dan hennessey,actor,4,5.8999999999999995
jack haven,actor,6,5.8999999999999995
amari cheatom,actor,3,5.8999999999999995
michael st. gerard,actor,3,5.8999999999999995
archie kao,actor,3,5.8999999999999995
baris yildiz,actor,5,5.8999999999999995
paul essiembre,actor,5,5.8999999999999995
cihan ercan,actor,5,5.8999999999999995
edoardo ballerini,actor,8,5.8999999999999995
virgile bramly,actor,8,5.8999999999999995
lee tergesen,actor,7,5.8999999999999995
siddhant kapoor,actor,8,5.8999999999999995
david ury,actor,3,5.8999999999999995
john harmon,actor,5,5.8999999999999995
ali afshar,actor,6,5.8999999999999995
arthur dignam,actor,4,5.8999999999999995
jeff pustil,actor,3,5.8999999999999995
hugh fraser,actor,4,5.8999999999999995
hello kandasamy,actor,3,5.8999999999999995
josh mcconville,actor,5,5.8999999999999995
robert harris,actor,3,5.8999999999999995
o-t fagbenle,actor,3,5.8999999999999995
roberto cañedo,actor,3,5.8999999999999995
forrest goodluck,actor,8,5.8999999999999995
julian mcmahon,actor,13,5.8999999999999995
claudio botosso,actor,3,5.8999999999999995
miss lawrence,actor,3,5.8999999999999995
ted d'arms,actor,3,5.8999999999999995
matt gordon,actor,3,5.8999999999999995
jeremy wilkin,actor,3,5.8999999999999995
stig ossian ericson,actor,3,5.8999999999999995
aymen hamdouchi,actor,7,5.8999999999999995
stephane garneau-monten,actor,3,5.8999999999999995
jordi aguilar,actor,3,5.8999999999999995
mark mitchinson,actor,5,5.8999999999999995
tony ganios,actor,5,5.8999999999999995
garry goodrow,actor,3,5.8999999999999995
john lupton,actor,4,5.8999999999999995
anil nagrath,actor,4,5.8999999999999995
michael cyril creighton,actor,4,5.8999999999999995
raphael alejandro,actor,4,5.8999999999999995
kyle soller,actor,4,5.8999999999999995
james staley,actor,6,5.8999999999999995
bruce kirby,actor,4,5.8999999999999995
mark antony krupa,actor,3,5.8999999999999995
massimiliano bruno,actor,3,5.8999999999999995
hugh quarshie,actor,7,5.8999999999999995
william catlett,actor,6,5.8999999999999995
trevor hayes,actor,3,5.8999999999999995
tewfik jallab,actor,4,5.8999999999999995
charlie chin,actor,4,5.8999999999999995
rohit behal,actor,3,5.8999999999999995
brandon lee,actor,5,5.8999999999999995
chris wiggins,actor,5,5.8999999999999995
vassilis haralambopoulos,actor,4,5.8999999999999995
john hancock,actor,7,5.8999999999999995
werner daehn,actor,6,5.8999999999999995
arsenio hall,actor,5,5.8999999999999995
steve le marquand,actor,7,5.8999999999999995
jalyn hall,actor,3,5.8999999999999995
charlie dupont,actor,4,5.8999999999999995
robert foxworth,actor,7,5.8999999999999995
victor verhaeghe,actor,4,5.8999999999999995
adrian martinez,actor,11,5.8999999999999995
bruce marchiano,actor,7,5.8999999999999995
tanmay dhanania,actor,3,5.8999999999999995
michael drayer,actor,3,5.9
ron frazier,actor,5,5.9
rex reason,actor,4,5.9
miki esparbé,actor,11,5.9
óscar casas,actor,3,5.9
scott macdonald,actor,3,5.9
jamel debbouze,actor,14,5.9
giuseppe sanfelice,actor,4,5.9
eric laneuville,actor,3,5.9
craig mums grant,actor,5,5.9
mukku avinash,actor,6,5.9
jake picking,actor,4,5.9
james jordan,actor,5,5.9
hank harris,actor,5,5.9
samrat chakrabarti,actor,7,5.9
bhajarangi loki,actor,3,5.9
david sherrill,actor,4,5.9
eray özbal,actor,3,5.9
jeetendra,actor,6,5.9
christopher collins,actor,3,5.9
jim sterling,actor,3,5.9
lei wu,actor,3,5.9
rudy challenger,actor,3,5.9
fernando lamas,actor,3,5.9
george rossi,actor,3,5.9
taneli mäkelä,actor,8,5.9
clark howat,actor,3,5.9
ross butler,actor,5,5.9
mahendran,actor,4,5.9
greg kolpakchi,actor,3,5.9
arthur brauss,actor,4,5.9
melvin g. babu,actor,3,5.9
thomas hedengran,actor,4,5.9
javier rey,actor,4,5.9
p.a. emanuelsson,actor,3,5.9
sahin eryilmaz,actor,3,5.9
vladislav tsenev,actor,3,5.9
james dobson,actor,3,5.9
vadim stepanov,actor,3,5.9
kirk alyn,actor,5,5.9
damson idris,actor,3,5.9
jo marr,actor,3,5.9
levent öktem,actor,5,5.9
patrick murray,actor,3,5.9
sébastien castro,actor,4,5.9
quinten schram,actor,4,5.9
arturo castro,actor,10,5.9
jeff east,actor,4,5.9
chandrachur singh,actor,6,5.9
matthijs van de sande bakhuyzen,actor,5,5.9
horacio garcia rojas,actor,4,5.9
cameron finley,actor,4,5.9
charlie gustafsson,actor,3,5.9
george j. lewis,actor,4,5.9
florin opritescu,actor,3,5.9
andy richter,actor,11,5.9
kalloori vinoth,actor,3,5.9
trevor eve,actor,4,5.9
kim byeong-cheol,actor,3,5.9
ola gullner,actor,3,5.9
anshuman jha,actor,5,5.9
kevin connolly,actor,9,5.9
aldo massasso,actor,3,5.9
robert conrad,actor,4,5.9
danny flaherty,actor,6,5.9
don knight,actor,5,5.9
tom mcbeath,actor,7,5.9
apurva agnihotri,actor,3,5.9
dennis mojen,actor,3,5.9
antonie kamerling,actor,6,5.9
ken vedsegaard,actor,3,5.9
ben mckenzie,actor,6,5.9
christopher martin,actor,5,5.9
jeffrey dean morgan,actor,26,5.9
george young,actor,3,5.9
steven mccarthy,actor,4,5.9
ken kirby,actor,3,5.9
stanislav duzhnikov,actor,4,5.9
ben crompton,actor,4,5.9
kai wulff,actor,4,5.9
robbie jones,actor,4,5.9
ryan mcparland,actor,3,5.9
jimmie 'jj' walker,actor,3,5.9
anthony sherwood,actor,3,5.9
çagdas onur öztürk,actor,3,5.9
tôru ibuki,actor,4,5.9
jack starrett,actor,5,5.9
aubrey joseph,actor,3,5.9
rahul vohra,actor,4,5.9
chiang chen,actor,3,5.9
martin grace,actor,3,5.9
david soul,actor,6,5.9
david wain,actor,6,5.9
jesse c. boyd,actor,5,5.9
mazroa almazroa,actor,3,5.9
jon hall,actor,9,5.9
shane rimmer,actor,12,5.9
louis lombardi,actor,3,5.9
joel mchale,actor,18,5.9
alain uy,actor,3,5.9
kieran darcy-smith,actor,3,5.9
joel david smallbone,actor,4,5.9
elias argentiere,actor,5,5.9
josh keaton,actor,3,5.9
austin nichols,actor,6,5.9
charlie talbert,actor,3,5.9
daniel tay,actor,4,5.9
mikael birkkjær,actor,4,5.9
jonathan penner,actor,5,5.9
aleksey bardukov,actor,4,5.9
jack gwaltney,actor,4,5.9
richard b. shull,actor,15,5.9
robert small,actor,4,5.9
philippe katerine,actor,11,5.9
ted whittall,actor,5,5.9
dan callahan,actor,3,5.9
tin-chiu hung,actor,4,5.9
daryl mitchell,actor,8,5.9
harald hamrell,actor,4,5.9
mahat raghavendra,actor,3,5.9
tsuyoshi muro,actor,4,5.9
troy gentile,actor,4,5.9
liron levo,actor,3,5.9
john bradley,actor,6,5.9
dennis miller,actor,9,5.9
jordan long,actor,4,5.9
rodolfo corsato,actor,6,5.9
denis arndt,actor,4,5.9
justin benson,actor,7,5.9
ron brice,actor,3,5.9
adam lundgren,actor,8,5.9
kulle westphal,actor,3,5.9
kenneth welsh,actor,25,5.9000000000000012
keir o'donnell,actor,12,5.9000000000000012
robert forster,actor,42,5.9023809523809527
bokeem woodbine,actor,28,5.9035714285714294
dan fogler,actor,23,5.9043478260869575
adam baldwin,actor,21,5.9047619047619042
keith allen,actor,21,5.9047619047619051
rob paulsen,actor,17,5.9058823529411759
kevin conway,actor,16,5.90625
pedro casablanc,actor,15,5.9066666666666672
richard kind,actor,26,5.907692307692308
kevin durand,actor,25,5.9079999999999995
simón andreu,actor,12,5.9083333333333332
david o'hara,actor,12,5.9083333333333341
antti reini,actor,11,5.9090909090909083
william russ,actor,11,5.9090909090909083
mark feuerstein,actor,11,5.9090909090909092
alejandro garcia,actor,11,5.9090909090909092
sumit gulati,actor,11,5.9090909090909092
frank harper,actor,11,5.90909090909091
sahaarsh shuklaa,actor,10,5.91
joe don baker,actor,28,5.9107142857142874
darshan jariwala,actor,27,5.9111111111111114
john cassini,actor,9,5.9111111111111114
gailard sartain,actor,18,5.9111111111111123
neil nitin mukesh,actor,17,5.9117647058823515
jon lovitz,actor,25,5.912
vernon dobtcheff,actor,25,5.912
tony hale,actor,33,5.9121212121212112
gregg palmer,actor,8,5.9125
nicolas briançon,actor,8,5.9125
chris o'donnell,actor,24,5.9125
lee richardson,actor,8,5.9125
daniele dublino,actor,8,5.9125
richard greene,actor,8,5.9125
giancarlo prete,actor,8,5.9125
tito valverde,actor,8,5.9125000000000005
chris noth,actor,15,5.913333333333334
dee bradley baker,actor,22,5.9136363636363631
kader khan,actor,43,5.9139534883720941
thomas heinze,actor,7,5.9142857142857137
blair underwood,actor,14,5.9142857142857137
mark metcalf,actor,7,5.9142857142857137
kees boot,actor,7,5.9142857142857146
antonio allocca,actor,7,5.9142857142857146
roman madyanov,actor,7,5.9142857142857146
ishai golan,actor,7,5.9142857142857146
quinn lord,actor,7,5.9142857142857146
sorapong chatree,actor,7,5.9142857142857146
jonathan banks,actor,21,5.9142857142857146
dan aykroyd,actor,62,5.9145161290322559
jan bijvoet,actor,13,5.9153846153846148
tim curry,actor,31,5.9161290322580635
billy jayne,actor,6,5.9166666666666661
mark arnold,actor,6,5.9166666666666661
joey slotnick,actor,6,5.9166666666666661
danton stone,actor,6,5.9166666666666661
christopher gorham,actor,6,5.916666666666667
andreas wisniewski,actor,6,5.916666666666667
bruce gray,actor,6,5.916666666666667
michael a. goorjian,actor,6,5.916666666666667
michael byrne,actor,12,5.916666666666667
shane briant,actor,6,5.916666666666667
hector elizondo,actor,36,5.9166666666666679
michael rooker,actor,39,5.9179487179487174
don calfa,actor,11,5.9181818181818189
richard edson,actor,16,5.9187500000000011
kenji sahara,actor,20,5.919999999999999
peter jones,actor,5,5.919999999999999
adama niane,actor,5,5.92
ben hammer,actor,5,5.92
oliver cooper,actor,5,5.92
bob minor,actor,5,5.92
rudy ray moore,actor,5,5.92
franz dinda,actor,5,5.92
robert hooks,actor,5,5.92
michael copeman,actor,5,5.92
luke kleintank,actor,5,5.92
steven vidler,actor,5,5.92
shreyas talpade,actor,20,5.92
finbar lynch,actor,5,5.9200000000000008
enrique murciano,actor,5,5.9200000000000008
pawan chopra,actor,10,5.9200000000000008
jonathan watton,actor,5,5.9200000000000008
cary elwes,actor,49,5.9204081632653063
françois levantal,actor,14,5.92142857142857
danila kozlovsky,actor,14,5.9214285714285708
vincent laresca,actor,14,5.9214285714285717
mike doyle,actor,9,5.9222222222222216
tony plana,actor,18,5.9222222222222234
peter cook,actor,13,5.9230769230769225
akbar abdi,actor,13,5.9230769230769225
jeremy sumpter,actor,13,5.9230769230769234
jesse moss,actor,13,5.9230769230769234
paul sorvino,actor,37,5.9243243243243242
ernani moraes,actor,4,5.9249999999999989
jefferson hall,actor,4,5.9249999999999989
guy lecluyse,actor,8,5.9249999999999989
levent sülün,actor,4,5.9249999999999989
clive francis,actor,4,5.9249999999999989
branden williams,actor,4,5.925
jimmy o. yang,actor,8,5.925
frank pesce,actor,4,5.925
lyle latell,actor,4,5.925
sarath appani,actor,4,5.925
linds edwards,actor,4,5.925
alexander koch,actor,4,5.925
ridge canipe,actor,4,5.925
rain,actor,4,5.925
robert hansen,actor,4,5.925
chris redd,actor,4,5.925
aleksey agranovich,actor,4,5.925
chad lindberg,actor,12,5.925
conrad vernon,actor,4,5.925
donncha crowley,actor,4,5.925
thibaut evrard,actor,4,5.925
gary anthony williams,actor,4,5.925
philip sterling,actor,4,5.925
teddy sears,actor,4,5.925
diwakar dhyani,actor,4,5.925
robert walden,actor,4,5.925
milo manheim,actor,4,5.925
anthony valentine,actor,4,5.925
keong sim,actor,4,5.9250000000000007
julian lewis jones,actor,4,5.9250000000000007
eugene iglesias,actor,4,5.9250000000000007
andrew lowery,actor,4,5.9250000000000007
gary hershberger,actor,4,5.9250000000000007
ko chun-hsiung,actor,4,5.9250000000000007
ed grady,actor,4,5.9250000000000007
jason mantzoukas,actor,12,5.9250000000000007
choi jin-ho,actor,4,5.9250000000000007
lun ai,actor,4,5.9250000000000007
adam boyer,actor,4,5.9250000000000007
richard brestoff,actor,4,5.9250000000000007
birkett turton,actor,4,5.9250000000000007
michael coles,actor,4,5.9250000000000007
thomas wilson brown,actor,4,5.9250000000000007
richard mcmillan,actor,4,5.9250000000000007
kokoro terada,actor,4,5.9250000000000007
stuart whitman,actor,23,5.92608695652174
bobby moynihan,actor,15,5.9266666666666667
jason lee,actor,26,5.9269230769230772
richard mulligan,actor,11,5.9272727272727268
ilker aksum,actor,11,5.9272727272727268
carloto cotta,actor,11,5.9272727272727277
josh lawson,actor,11,5.9272727272727277
badja djola,actor,11,5.9272727272727277
mike o'malley,actor,11,5.9272727272727277
clifton collins jr.,actor,44,5.9272727272727286
john abraham,actor,57,5.9280701754385969
alex abbad,actor,7,5.9285714285714279
shawn dou,actor,7,5.9285714285714279
